SubCat,Headlines
/issues/nominations-appointments,"[u'Todd on ', <em>Ricci:</em>, u' ""[T]he majority actually, well, to put it bluntly, legislated from the bench""']"
/issues/nominations-appointments,"[u'Scarborough said 5-4 Ricci ruling showed how ""out of touch"" the ""liberal justices"" are']"
/issues/nominations-appointments,"[u'Hannity claims of Supreme Court ', <em>Ricci</em>, u' ruling, ""in essence, when you look at it, really, it\'s almost nine-zero""']"
/issues/nominations-appointments,"[u'Olbermann awards Limbaugh WPITW ""runner-up"" for claim that SCOTUS ruled ""Nine-zip"" that Sotomayor ""was indeed a racist""']"
/issues/nominations-appointments,"[u'After Fox\'s Glick calls Ricci ruling a ""major slap"" to Sotomayor, Napolitano says ""I don\'t think it will"" affect her confirmation']"
/issues/nominations-appointments,"[u'Conservative media claim Supreme Court decided ', <em>Ricci</em>, u' ""9-0"" against Sotomayor']"
/issues/nominations-appointments,"[u'In covering ', <em>Ricci</em>, u', media should not promote ""extraordinary rebuke"" myth']"
/issues/nominations-appointments,"[u""Halperin's "", <em>Page</em>, u' write-up of ', <em>Ricci</em>, u' ruling ignores 5-4 split']"
/issues/nominations-appointments,"[<em>GMA</em>, u' host falsely reports that ', <em>Ricci</em>, u' plaintiffs were ""passed over for promotion in favor of less-qualified black candidates""']"
/issues/nominations-appointments,"[u'AP ignores Sessions\' assertion that ""[y]ou don\'t have to read everything [Alito has] written""']"
/issues/nominations-appointments,"[<em>NY Times</em>, u"" uncritically reports Sessions' misrepresentation of Sotomayor's foreign law speech""]"
/issues/nominations-appointments,"[u'Limbaugh: When Obama talks of empathy, he means ""I want ... racists and bigots"" on the Court']"
/issues/nominations-appointments,"[u'Olbermann highlights Limbaugh comment about sending Sotomayor ""a bunch of vacuum cleaners""']"
/issues/nominations-appointments,"[u""Media trumpet Walpin claims without noting acting U.S. attorney's allegations""]"
/issues/nominations-appointments,"[<em>Wash. Times</em>, u"" minimized Princeton alumni group's opposition to admission of women, minorities""]"
/issues/nominations-appointments,"[<em>USA Today</em>, u"" misleadingly described Judge Hamilton's record in reporting Sessions' attack""]"
/issues/nominations-appointments,"[u'Fox News\' Bream ignored evidence undermining Long\'s attack on Sotomayor as ""extreme""']"
/issues/nominations-appointments,"[<em>McLaughlin Group</em>, u' further crops ', <em>NY Times</em>, u"" clip of Sotomayor's affirmative action comments""]"
/issues/nominations-appointments,"[u'Scarborough: ""I also don\'t think that we win the middle ... by calling Barack Obama a communist or by calling Sotomayor a racist""']"
/issues/nominations-appointments,"[u'Fox, MSNBC air ', <em>NY Times'</em>, u"" cropped video of Sotomayor's affirmative action comments""]"
/issues/nominations-appointments,"[u'Hannity distorts Sotomayor\'s comments to claim she ""seems to disagree"" with Dr. King']"
/issues/nominations-appointments,"[u""Fox's Scott didn't report Roberts hearings were also originally scheduled for 48-day mark""]"
/issues/nominations-appointments,"[<em>NY Times</em>, u"" ignored Sessions' double standard in nomination timing""]"
/issues/nominations-appointments,"[<em>L.A. Times</em>, u'\' McGough uses Sotomayor injury to revive ""wise Latina"" comments']"
/issues/nominations-appointments,"[u'Limbaugh: ""I hope [Sotomayor] can find a wise Latina doctor to set that ankle as opposed to an average white doctor""']"
/issues/nominations-appointments,"[u'Limbaugh: Obama is ""wreaking as much damage to the Constitution as he can get away with""']"
/issues/nominations-appointments,"[u'Limbaugh: ""Would a white male judge have fractured his ankle in the same circumstances"" as Sotomayor?']"
/issues/nominations-appointments,"[u'Is the ""fabled conservative media echo chamber"" too successful?']"
/issues/nominations-appointments,"[u'Gingrich smear: Sotomayor made decision in ', <em>Ricci</em>, u' ""for clearly racial quota reasons""']"
/issues/nominations-appointments,"[u'Baier corrects report, acknowledges that activism question was deleted ""long before Sotomayor was picked for the high court""']"
/issues/nominations-appointments,"[u""Fox's Hemmer sugarcoats reasons for opposition to Sessions' judicial nomination""]"
/issues/nominations-appointments,"[u'Buchanan again says Sotomayor believes ""discrimination against white males is OK""']"
/issues/nominations-appointments,"[<em>Special Report</em>, u' falsely suggests activism question deleted from questionnaire for Sotomayor']"
/issues/nominations-appointments,"[u'Gingrich admits there is ""no evidence"" in Sotomayor\'s ""court decisions"" that she is a ""racist""']"
/issues/nominations-appointments,"[u'Napolitano on Sotomayor questionnaire: ""What we\'ll learn is ... is she responsible with her own money?""']"
/issues/nominations-appointments,"[u'Limbaugh: Somebody needs to tell ""Michelle Obama and Sotomayor, \'get over it\' ""']"
/issues/nominations-appointments,"[u'Limbaugh: Obama wants to ""cut this nation down to size""; he, Michelle, and Sotomayor are all ""angry""']"
/issues/nominations-appointments,"[u""AP continues to ignore Sessions' double standard""]"
/issues/nominations-appointments,"[u'McClatchy misrepresents Quinnipiac poll on ', <em>Ricci</em>, u' case']"
/issues/nominations-appointments,"[u'Limbaugh again falsely claimed Obama said Court ""hasn\'t done enough on redistribution""']"
/issues/nominations-appointments,"[u'CNN\'s Brown falsely claimed Limbaugh ""reversed course"" from ""branding"" Sotomayor a ""reverse-racist""']"
/issues/nominations-appointments,[u'Buchanan continues attacks on Sotomayor']
/issues/nominations-appointments,"[u'Fox\'s Carlson didn\'t ask Sessions why, if he found Sotomayor\'s speech so ""troubl[ing],"" he didn\'t ask her about it']"
/issues/nominations-appointments,"[u'AP credulously reports that Sotomayor\'s comments ""fueled suspicions"" among conservatives']"
/issues/nominations-appointments,"[u'Tamron Hall tells Buchanan: ""Doors have been closed on me because I\'m a black woman""']"
/issues/nominations-appointments,"[u'WorldNetDaily\'s Molotov Mitchell smears ""anti-American racist"" Sotomayor, calls La Raza ""the tan Klan""']"
/issues/nominations-appointments,"[u'Limbaugh: If Sotomayor is ""a pro-life racist, I may have to change my view""']"
/issues/nominations-appointments,"[u'Sowell falsely claimed ""[d]iversity was Judge Sotomayor\'s rationale"" in ', <em>Ricci</em>, u' case']"
/issues/nominations-appointments,[u'Quinnipiac misrepresents own poll to assert broad disagreement with Sotomayor']
/issues/nominations-appointments,"[u""Media ignore Sessions' double standard on confirmation timing""]"
/issues/nominations-appointments,"[<em>Post</em>, u"" still advancing falsehood that Obama doesn't want justice committed to rule of law""]"
/issues/nominations-appointments,"[u'Buchanan claims Sotomayor has a ""long record... of basically believing that it is OK to discriminate against white males""']"
/issues/nominations-appointments,"[u'Reading from Lani Guinier playbook, Buchanan smears ""quota queen"" Sotomayor']"
/issues/nominations-appointments,"[u'Matthews doesn\'t know if Sotomayor is ""obnoxious"" or has a ""Judge Judy kind of a personality""']"
/issues/nominations-appointments,"[u'Tucker Carlson once criticized calling ""your opponents ... racists,"" now uses word to describe Sotomayor']"
/issues/nominations-appointments,"[u'CNN\'s Sanchez says ""vehement language"" of Limbaugh, Gingrich could create rift between GOP and Hispanics']"
/issues/nominations-appointments,"[u'Limbaugh spoke for conservatives during last Sotomayor nomination, too']"
/issues/nominations-appointments,"[u""Fox News's Wallace, Bream misrepresented "", <em>Heller</em>, u' to suggest Sotomayor engaged in ""activism""']"
/issues/nominations-appointments,"[u'Limbaugh: ""If she stands by everything she said as a judge,"" when Sotomayor takes Supreme Court oath ""she will be lying""']"
/issues/nominations-appointments,"[u'Buchanan says Sotomayor\'s purported discrimination against ""white males"" similar to ""what was done in the South""']"
/issues/nominations-appointments,"[<em>Chris Matthews</em>, u' panel ignored Souter in hyping potential ', <em>Ricci</em>, u' reversal']"
/issues/nominations-appointments,"[u'Fox News is just asking about Sotomayor\'s ""wise Latina"" remarks: ""New Racism?""']"
/issues/nominations-appointments,"[u'On Sunday shows, GOP leaders divided on Limbaugh/Gingrich racism charge against Sotomayor']"
/issues/nominations-appointments,"[u'NBC\'s Gregory purported to provide ""wider context"" for Sotomayor\'s quote but didn\'t provide enough']"
/issues/nominations-appointments,"[u'Kristol misconstrued Paez comments, baselessly asserted he ""rebuke[d]"" Sotomayor']"
/issues/nominations-appointments,"[u'Parker knocks down conservatives\' ""if a white man had said this"" claim']"
/issues/nominations-appointments,"[u'NPR\'s Folkenflik reports on how Rosen\'s Sotomayor article became ""conventional wisdom,"" ""inspired the conservative commentariat""']"
/issues/nominations-appointments,"[u'AP calls Sotomayor comment ""a rallying call for conservative critics,"" ignores similar comments by conservatives']"
/issues/nominations-appointments,"[u'Getting ""past the bombast"" Schieffer imagines he\'d ""be in a heap of trouble"" for equivalent of Sotomayor\'s remarks']"
/issues/nominations-appointments,"[u'On ', <em>Face the Nation</em>, u"", it takes GOP senator to remind Schieffer of context of Sotomayor's remarks""]"
/issues/nominations-appointments,"[u'Gillespie disagrees with conservatives who call Sotomayor ""racist,"" then has false claim corrected by Stephanopoulos']"
/issues/nominations-appointments,"[u'Sessions calls Limbaugh\'s and Gingrich\'s comments on Sotomayor ""loaded words,"" says they\'re not ""an appropriate description""']"
/issues/nominations-appointments,"[u'Kurtz asks panel whether the media would ask temperament questions ""about a male judge""']"
/issues/nominations-appointments,"[u'Romney ""disagrees with"" Gingrich\'s, Limbaugh\'s characterization of Sotomayor as racist']"
/issues/nominations-appointments,"[u'Graham disagrees with Limbaugh, Gingrich on whether Sotomayor is a ""racist""']"
/issues/nominations-appointments,"[<em><em>NY Times</em></em>, u' continues to mislead on ', <em><em>Ricci</em></em>]"
/issues/nominations-appointments,"[u'Olbermann highlights Limbaugh\'s ""David Duke"" comment, ""baseless attacks"" on Sotomayor from conservative media']"
/issues/nominations-appointments,"[u""Have Sotomayor's critics actually read her Berkeley speech?""]"
/issues/nominations-appointments,"[u'Baier falsely claims Sotomayor said ""a white male was not as qualified as a Latina woman to make legal decisions""']"
/issues/nominations-appointments,"[u'Reporting on Sotomayor, ""identity politics,"" and ""the immigration debate,"" Fox shows video of apparent immigrants in detention']"
/issues/nominations-appointments,"[u'Media imagine scorn ""white male"" would receive for equivalent of Sotomayor\'s ""wise Latina"" remarks']"
/issues/nominations-appointments,"[u""Media allow JCN's Long to criticize Sotomayor's reversal rate, ignoring group's credibility problem""]"
/issues/nominations-appointments,"[u'""Dumbest Headline of the Week"" goes to ', <em>The Hill</em>]"
/issues/nominations-appointments,"[u'Offered the opportunity to apologize for La Raza/KKK comparison, Tancredo scoffs: ""No. Why should I?""']"
/issues/nominations-appointments,"[u'Gibbs calls Limbaugh\'s comparison of Sotomayor to David Duke ""offensive""']"
/issues/nominations-appointments,"[<em>Wash. Times</em>, u' article allows unnamed critics to smear Sotomayor as ""terror on the bench""']"
/issues/nominations-appointments,"[<em>WSJ</em>, u'\'s Strassel falsely claimed Obama ""decreed"" that Sotomayor debate feature ""biography"" over ""qualifications""']"
/issues/nominations-appointments,"[u'During ""white males"" rant, Buchanan calls Sotomayor ""that woman""; Shrum calls on him to apologize']"
/issues/nominations-appointments,"[u'Buchanan: ""I wouldn\'t compare [Sotomayor] to David Duke""']"
/issues/nominations-appointments,"[<em>NY Times</em>, u' ignored facts belying claim that Sotomayor had an ""agenda"" in ', <em>Ricci</em>, u' case']"
/issues/nominations-appointments,"[u'Geraldo slams Fox colleague Gingrich\'s Sotomayor attack: ""Stop trying to make headlines ... give me a break, ease off, buddy""']"
/issues/nominations-appointments,"[u'Responding to Cornyn, Limbaugh urges audience not to forget ""that the Democrat Party was and is vicious""']"
/issues/nominations-appointments,[u'Limbaugh compares Sotomayor nomination to nominating David Duke']
/issues/nominations-appointments,"[u'Savage claims Sotomayor ""questionable"" to ""radical left"" because she has children - Sotomayor doesn\'t have children']"
/issues/nominations-appointments,"[u""Maddow mocks Tancredo's comparison of NCLR to KKK""]"
/issues/nominations-appointments,"[u'Fox Nation is just asking: ""Sotomayor Argued Death Penalty Is Racist... Is She?""']"
/issues/nominations-appointments,"[u'CNN takes a hard look at the term ""activist judge""']"
/issues/nominations-appointments,"[u'Barnicle: ""My head is going to explode if we don\'t point out the context"" of \'wise Latina\' remarks']"
/issues/nominations-appointments,"[u'Buchanan: ""lightweight"" Sotomayor ""an anti-white, liberal judicial activist""']"
/issues/nominations-appointments,"[u'On ', <em>Maddow</em>, u', NPR\'s Totenberg explains the context of Sotomayor\'s ""policy"" comments']"
/issues/nominations-appointments,"[u'Olbermann highlights Derbyshire calling Sotomayor a ""two-fer second-rater[]""']"
/issues/nominations-appointments,[u'Blown circuits: Rove levels attack on Sotomayor based on false claim that she and Alito were colleagues']
/issues/nominations-appointments,"[u'Fox Nation baselessly claims Sotomayor ""Wants to Ban Guns""']"
/issues/nominations-appointments,"[<em>Wash. Times</em>, u' claims ""extraordinary rebuke"" for Sotomayor if ', <em>Ricci</em>, u' is reversed']"
/issues/nominations-appointments,[u'Fox falsely claimed Supreme Court has never agreed with the reasoning of a Sotomayor decision']
/issues/nominations-appointments,"[<em>Wash. Times</em>, u' makes discredited claim that Sotomayor policy-making remark ""runs counter to ... American legal tradition""']"
/issues/nominations-appointments,"[u'Beck\'s Red Scare: Sotomayor appointment more evidence of a Marxist ""hostile takeover"" of the U.S.A.']"
/issues/nominations-appointments,"[u'Beck calls Sotomayor a ""racist,"" who ""is not that bright"" and ""divisive""']"
/issues/nominations-appointments,"[<em>Wash. Post</em>, u', ', <em>WSJ</em>, u' omit context of Sotomayor remarks, despite reporting WH ""out of context"" statement']"
/issues/nominations-appointments,"[u'Gregory notes that in confirmation hearing, Alito discussed bringing his ""personal story...to bear as a judge""']"
/issues/nominations-appointments,"[u""CNN's Bash reported conservative criticism of Sotomayor's comments, but omitted their context""]"
/issues/nominations-appointments,"[u'Scarborough: GOP ""ship is already going down and they\'re circling back around to hit the iceberg again""']"
/issues/nominations-appointments,[u'Doocy and Blackwell repeat baseless claim that Sotomayor has high Supreme Court reversal rate']
/issues/nominations-appointments,"[u'NY', <em> Daily News</em>, u' op-ed: ""Those labeling Sonia Sotomayor a radical don\'t know her at all""']"
/issues/nominations-appointments,"[u'Maddow highlights ', <em>Washington Times</em>, u"" story on Sotomayor's reversal rate""]"
/issues/nominations-appointments,"[u'On ', <em>Hannity</em>, u', Menin says ""the comments that Clarence Thomas made... were the same"" as Sotomayor\'s ""wise Latina woman"" comment']"
/issues/nominations-appointments,"[u'Menin explains to ', <em>Hannity</em>, u' panel that in ', <em>Ricci</em>, u' decision, Sotomayor ""followed 2nd Circuit precedent""']"
/issues/nominations-appointments,"[u'O\'Reilly on Dennis Miller\'s ""Sonia Sotomayor joke"": ""You\'re putting her out as Ricky Ricardo\'s mother, and that\'s not fair""']"
/issues/nominations-appointments,[u'Myths and falsehoods surrounding the Sotomayor nomination']
/issues/nominations-appointments,"[u'Citing ""talk radio"" O\'Reilly says ""the core conservative person... does not understand that the GOP is shrinking""']"
/issues/nominations-appointments,"[u'Media, others dredge up discredited smear piece in reporting on Sotomayor nomination']"
/issues/nominations-appointments,[u'Some media reject claims that Sotomayor is a liberal activist']
/issues/nominations-appointments,"[u'Beck, Sowell discuss Sotomayor quoting Thomas in yearbook, agree that she is ""racist""']"
/issues/nominations-appointments,"[u'Schultz cites GOP ""selective amnesia"" on importance of judicial empathy']"
/issues/nominations-appointments,"[<em>Wash. Times</em>, u', ', <em>CQ</em>, u' uncritically report criticism that Sotomayor\'s Supreme Court reversal rate is ""high""']"
/issues/nominations-appointments,"[u'Media cite ""policy"" comment in falsely accusing Sotomayor of ""judicial activism""']"
/issues/nominations-appointments,"[u""Fox's Bream falsely suggests Sotomayor ruling in firefighters case outside the mainstream""]"
/issues/nominations-appointments,"[u'Lowry distorts Sotomayor statement on whether ""judges should transcend their \'personal sympathies and prejudices\' ""']"
/issues/nominations-appointments,"[u""Fox airs on-screen graphics featuring Sotomayor's college yearbook quote of Socialist Thomas""]"
/issues/nominations-appointments,"[u'Limbaugh says his opposition to Sotomayor not because of race or gender, but calls her ""an angry woman,"" ""bigot,"" ""racist""']"
/issues/nominations-appointments,"[u""Milbank joins smear campaign challenging Sotomayor's intellect""]"
/issues/nominations-appointments,[u'Lauer falsely claims Sotomayor said appellate courts make policy rather than interpreting laws']
/issues/nominations-appointments,"[<em>WSJ, USA Today</em>, u"" advance conservatives' distortions of Sotomayor's Duke remark""]"
/issues/nominations-appointments,"[u'Conservatives react to historic Supreme Court nominee by smearing Sotomayor as ""racist,"" ""bigot""']"
/issues/nominations-appointments,"[u'NRO\'s Krikorian on pronunciation of Sotomayor\'s name: ""It Sticks in My Craw""']"
/issues/nominations-appointments,"[u'Beck calls Sotomayor a ""racist""']"
/issues/nominations-appointments,"[u'Will baselessly claims Sotomayor ""embraces ... idea of categorical representation""']"
/issues/nominations-appointments,"[<em>Politico</em>, u', ', <em>Wash. Post</em>, u' omit context of Sotomayor remark about ""Latina,"" ""white male"" judges']"
/issues/nominations-appointments,"[u'Coulter calls ""wise Latina"" comment ""racist""']"
/issues/nominations-appointments,"[u'Brown on ""male pundits"" who say Sotomayor is ""no shrinking violet"": ""Would you ever say that about a ... male candidate?""']"
/issues/nominations-appointments,"[u'Buchanan claims that ""it appears"" that Sotomayor ""believe[s] in reverse discrimination against white males""']"
/issues/nominations-appointments,"[u'Sessions goes ', <em>On the Record</em>, u"", says he doesn't remember why he opposed Sotomayor's appeals court nomination""]"
/issues/nominations-appointments,"[u'Hannity claims Obama ""turns his back on Mainstream America"" by nominating ""the most divisive nominee possible,"" a ""radical""']"
/issues/nominations-appointments,"[u'On CNN, Abrams responds to attacks on Sotomayor over firefighters case']"
/issues/nominations-appointments,"[u""ABC's Greenburg takes Sotomayor remarks out of context, provides opposition spin""]"
/issues/nominations-appointments,"[u'Krauthammer declares Sotomayor ""a believer in the racial spoils system,"" takes her ""Latina woman"" comment out of context']"
/issues/nominations-appointments,"[u'NOW\'s Gandy ""pleased"" previous conservative guest ""didn\'t do like Glenn Beck and say \'Hey, Hispanic chick lady!\' ""']"
/issues/nominations-appointments,[u'Media uncritically repeat claim that New Haven firefighters case shows Sotomayor is an activist']
/issues/nominations-appointments,"[u""Walsh and Matthews slam Rosen's smear article on Sotomayor""]"
/issues/nominations-appointments,"[u'Sotomayor appeals court comments ""playing into the hands of those conservatives who are simply going to say she\'s an activist judge""']"
/issues/nominations-appointments,"[u""Media work from opposition's playbook by advancing smears about Sotomayor's intelligence""]"
/issues/nominations-appointments,"[u'Tucker Carlson claims Sotomayor made ""racist statement""']"
/issues/nominations-appointments,"[u'Fox\'s Kelly, ABC\'s Greenburg skew Sotomayor remark about ""Latina,"" ""white male"" judges']"
/issues/nominations-appointments,[u'Limbaugh compares federal judge and former prosecutor Sotomayor to late mob boss Gotti']
/issues/nominations-appointments,"[u'Robertson calls Sotomayor ""the worst;"" implores GOP to ""take a stand"" or ""kiss their chances"" of regaining ""power away""']"
/issues/nominations-appointments,"[u'CNN, Fox News, MSNBC misrepresent Sotomayor remark on role of appeals court justices']"
/issues/nominations-appointments,"[u'CNN\'s Borger, Schneider baselessly conflate judicial ""activist[s]"" with liberal judges']"
/issues/nominations-appointments,"[u'Beck on Sotomayor nomination: ""Hey, Hispanic chick lady! You\'re empathetic ... you\'re in!""']"
/issues/nominations-appointments,"[u'CNN\'s Harris: Will there be questions that Sotomayor lacks the ""judicial muscle ... not smart enough to handle this job?""']"
/issues/nominations-appointments,"[u'NBC\'s Todd falsely claimed Sotomayor said ""we legislate from the bench""']"
/issues/nominations-appointments,"[u'Limbaugh on Sotomayor: ""She is the antithesis of a judge... She may as well be on the 9th Circus Court of Appeals""']"
/issues/nominations-appointments,"[u'Limbaugh calls Sotomayor ""a reverse racist,"" appointed by ""the greatest living example of a reverse racist""']"
/issues/nominations-appointments,"[u'Media obsess over Obama\'s comments, ignore Bush\'s highlighting of Thomas\' ""great empathy""']"
/issues/nominations-appointments,"[u'Echo chamber: Fox News runs with Rosen\'s anonymously sourced claims that Sotomayor is ""domineering""']"
/issues/nominations-appointments,"[u'Turley on ""temperament,"" ""empathy"" discussion: ""we\'re not selecting a house pet; we\'re selecting a"" S. Ct. justice']"
/issues/nominations-appointments,"[u'MSNBC\'s Hall cites ""all of these anonymous sources"" in repeating smears of Sototmayor']"
/issues/nominations-appointments,[u'CBS fails to note political basis for GOP Supreme Court opposition']
/issues/nominations-appointments,"[u'NBC\'s Washington bureau chief Whitaker on Sotomayor: ""It\'s hard to pigeonhole her as a liberal, as an activist"" ', <br/>, u' ']"
/issues/nominations-appointments,"[u'Krauthammer: ""empathy"" is ""the overturning of the idea of"" MLK ""of justice being about the content of a character"" ', <br/>, u' ']"
/issues/nominations-appointments,"[u'Predictable talking points ""ALERT!""']"
/issues/nominations-appointments,"[u'King reports unsourced claims that some Dems think Sotomayor not one of ""the intellectual firebrands that the president had on his list""']"
/issues/nominations-appointments,"[u'Williams says ""some conservatives"" defended Sotomayor\'s comments on policy coming from bench as ""stating the obvious""']"
/issues/nominations-appointments,"[u'Fox\'s Hemmer responds to Sotomayor nomination with sexism: ""She is reportedly domineering in oral arguments""']"
/issues/nominations-appointments,"[u'Napolitano reacts to reported Sotomayor pick: ""not a consensus-builder,"" but ""an ideologue""']"
/issues/nominations-appointments,"[u'Bush econ. adviser Mankiw on Sotomayor: ""SCOTUS appointee is a spender""']"
/issues/nominations-appointments,"[u'Todd reports some ""will make the case"" that Sotomayor is actually ""the most moderate"" of SCOTUS finalists ', <br/>, u' ']"
/issues/nominations-appointments,"[u'John King notes conservative motives opposing Sotomayor: ""The conservative base is looking for something to rally around""']"
/issues/nominations-appointments,"[u'Scarborough: ""You\'ve got a liberal president who\'s been governing liberally selecting a very liberal candidate""']"
/issues/nominations-appointments,[u'Will media note political motives behind conservative criticisms of SCOTUS nominee?']
/issues/nominations-appointments,"[u'Beck on empathetic SCOTUS justice: ""Was Solomon empathetic when he said cut the baby in half?""']"
/issues/nominations-appointments,"[u'CQ\'s Allen says SCOTUS pick presents ""good opportunity"" to rally GOP ""particularly to raise money"" ', <br/>, u' ']"
/issues/nominations-appointments,"[u'Kelly claimed Alito\'s wife was ""crying hysterically after Ted Kennedy made her cry""']"
/issues/nominations-appointments,"[u'Rep. Smith to Fox host, ""[E]mpathy was but one word"" Obama used to describe nominee ""so focusing on it obsessively ... is kind of ridiculous""']"
/issues/nominations-appointments,"[u""Hannity falsely compared Obama replacing U.S. attorneys to Bush's controversial firings""]"
/issues/nominations-appointments,"[<em>Politico</em>, u"" dubiously suggests Republicans' opposition to Hayes is about Hayes""]"
/issues/nominations-appointments,"[u'Is Philly', <em> Inquirer</em>, u"" also OK with Yoo's hypocrisy?""]"
/issues/nominations-appointments,"[u'Matthews claims that by citing ""empathy,"" Obama is not looking for ""a great constitutional scholar or a jurist""; Mitchell disagrees']"
/issues/nominations-appointments,"[<em>Wash. Post</em>, u"" again advanced falsehood that Obama doesn't want justice committed to following law""]"
/issues/nominations-appointments,"[u""Media falsely claim Obama said he doesn't want a justice committed to following the law""]"
/issues/nominations-appointments,[u'Fox host Skinner misrepresented Sotomayor comment on circuit court']
/issues/nominations-appointments,"[u'Rosen, Napolitano cite anonymous law clerks criticizing Sotomayor']"
/issues/nominations-appointments,"[<em>TNR</em>, u'\'s Rosen misrepresented footnote in making purported ""Case Against Sotomayor""']"
/issues/nominations-appointments,"[u'Beck declares phrases ""lives in the real world,"" is ""compassionate"" and ""understands social justice"" are really ""code language for Marxism""']"
/issues/nominations-appointments,"[u'Hannity suggests SCOTUS nominee will be ""somebody extremely radical"" since Obama\'s policies have been ""radically left"" and ""socialist""']"
/issues/nominations-appointments,"[u'Dobbs responds to suggestion that Obama would nominate a woman by asking if that would be ""the death of meritocracy on the court""']"
/issues/nominations-appointments,[u'Flashback: Media conservatives denounced judicial filibusters']
/issues/nominations-appointments,"[u'Buchanan wants Obama to pick a justice ""who has real stature, impresses people"" but thinks instead he\'ll pick ""a minority, a woman and/or a Hispanic""']"
/issues/nominations-appointments,"[u""Fox News ignored GOP's obstruction of Kagan's 1999 appeals court nomination""]"
/issues/nominations-appointments,"[u'Fox News\' Gallagher: ""[Y]ou can\'t really appoint somebody or nominate somebody who\'s too liberal, right, because then you are talking about this ideological shift""']"
/issues/nominations-appointments,"[u'Limbaugh on Obama\'s S. Ct. choice: ""Criminals -- the system\'s not worked for them. We need a criminal""']"
/issues/nominations-appointments,"[u'FLASHBACK ... Kristol called for 2006 and 2008 to be ""a referendum"" on makeup on Supreme Court']"
/issues/nominations-appointments,"[u'Limbaugh: Obama is ""looking for a radical who is a minority who will use the Court to advance Obama\'s political agenda""']"
/issues/nominations-appointments,"[u'Limbaugh suggests that by Obama\'s logic, ""we gotta get an illegal alien on the Supreme Court""']"
/issues/nominations-appointments,"[u'Limbaugh on what Obama is looking for in a Supreme Court justice: ""We need a teenage single mother, who\'s gay, is a lesbian, who\'s dirt poor, African-American, and disabled""']"
/issues/nominations-appointments,"[u""Limbaugh says he doesn't know what court Sotomayor is on, but parrots GOP talking points to attack record""]"
/issues/nominations-appointments,"[u'Limbaugh: ""Sotomayor is Puerto Rican, this is going to make the Mexicans and the Cubans angry""']"
/issues/nominations-appointments,"[u'Limbaugh expects ""wacko fringe nutcases"" to ""start pressuring Obama to pick somebody like Ward Churchill"" for Supreme Court']"
/issues/nominations-appointments,"[u'National Review\'s Whalen asserts and Beck agrees that ""realistically, President Obama could get Bill Ayers confirmed [to the Supreme Court] these days""']"
/issues/nominations-appointments,"[u'Doocy claims that ""Obama would really have to appoint an outright Socialist for him to find somebody more to the left of Justice Souter""']"
/issues/nominations-appointments,"[u'Allen on GOP response to possible replacements for Souter: ""[I]t doesn\'t matter what name is out there, you\'re going to hear that they\'re a \'liberal\' and \'activist\' ""']"
/issues/nominations-appointments,"[u'Olbermann awards Beck ""Worst Person"" ""bronze"" for linking Obama administration\'s response to swine flu to Sebelius confirmation vote']"
/issues/nominations-appointments,"[<em>Post</em>, u"" reports GOP criticism of HHS vacancy, but not GOP's role""]"
/issues/nominations-appointments,[u'Fox omits Republican role in Sebelius confirmation delay']
/issues/nominations-appointments,"[u'Wallace claimed Holder, confirmed 75-21, ""got into office by the skin of his teeth""']"
/issues/nominations-appointments,[u'Myths and falsehoods about the 2010 census and the Obama administration']
/issues/nominations-appointments,"[u'Consistent with GOP spin, media reports ignore Gregg\'s statement that census was ""not a major issue""']"
/issues/nominations-appointments,"[u'CNN\'s King asked McCain whether cabinet withdrawals are ""proof"" Obama ""does not have the experience to be the chief executive""']"
/issues/nominations-appointments,"[u'Following ', <em>WashPost's</em>, u' lead, ', <em>Politico</em>, u' only quotes Republicans in Judd Gregg article']"
/issues/nominations-appointments,"[u""Who writes George Stephanopoulos' headlines?""]"
/issues/nominations-appointments,"[u'Chuck Todd: ""Judd Gregg\'s a...real Republican, no offense to Ray LaHood.""']"
/issues/nominations-appointments,"[u'CNN\'s Yellin claimed census was a ""big issue"" for Gregg after Gregg said it was not']"
/issues/nominations-appointments,"[u'Ignoring Gregg statement to the contrary, Couric and Schieffer suggested withdrawal ""raise[s] issues"" about Obama ""vetting process""']"
/issues/nominations-appointments,[u'More scintilating Clinton $ reporting']
/issues/nominations-appointments,"[u""CNN's Brown, Yellin ignore Republican senators' support for Geithner""]"
/issues/nominations-appointments,"[u'Still searching for ', <em>Politico's</em>, u' ""land mines""']"
/issues/nominations-appointments,"[u""Morris attacked Obama's DOJ choices with falsehood""]"
/issues/nominations-appointments,"[u""WaPo editorial rebuts itself so we don't have to""]"
/issues/nominations-appointments,"[<em>Wash. Times,</em>, u' CNN.com reported criticism of Holder by Senate Republicans without noting that Hatch reportedly said, ""I intend to support him""']"
/issues/nominations-appointments,"[u'On ', <em>Hardball</em>, u', Buchanan said Reid doesn\'t want Burris seated ""[b]ecause he\'s an African-American""']"
/issues/nominations-appointments,"[u'Savage on Obama choice for CIA director: ""[M]aybe Bill Ayers picked Leon Panetta""']"
/issues/nominations-appointments,"[u""Ignoring contrary evidence, Matthews, Bloomberg criticized Obama's Cabinet as devoid of Southerners""]"
/issues/nominations-appointments,"[u""MSNBC's Hall suggested that Obama has not appointed a Republican to his Cabinet -- but Gates considers himself one""]"
